index,Price
2171,1977723
2172,3144035
2173,4710194
2174,240631
2175,3533976
2176,9406663
2177,1738533
2178,5480559
2179,8040959
2180,8090462
2181,3144514
2182,9445479
2183,4766428
2184,596644
2185,8113962
2186,6344969
2187,791298
2188,8958279
2189,4915808
2190,2050291
2191,3228543
2192,3698662
2193,9461081
2194,1409050
2195,5555791
2196,593798
2197,6605612
2198,5912988
2199,6489691
2200,7665360
2201,4982882
2202,5352870
2203,1057644
2204,9899524
2205,2702034
2206,7532366
2207,2135424
2208,3305599
2209,8605053
2210,2095020
2211,5073444
2212,4739037
2213,4977530
2214,5464789
2215,8175906
2216,2616306
2217,5157215
2218,7839058
2219,9254433
2220,1466320
2221,3525487
2222,4369779
2223,7962434
2224,9623540
2225,9785923
2226,3878463
2227,3960213
2228,2974341
2229,2501460
2230,6096890
2231,5905761
2232,5858829
2233,3202374
2234,6292373
2235,8614213
2236,7749063
2237,7332402
2238,622962
2239,5867300
2240,8635236
2241,5245663
2242,7630168
2243,2014372
2244,3942166
2245,6779288
2246,7397702
2247,4557713
2248,6021047
2249,1376327
2250,7620618
2251,3310545
2252,1506668
2253,8127621
2254,4195980
2255,5515225
2256,4873376
2257,3132746
2258,9773894
2259,8741281
2260,7567279
2261,3981999
2262,8547741
2263,9011190
2264,7376889
2265,1148399
2266,2536634
2267,8152670
2268,8131854
2269,2509437
2270,6602975
2271,1814591
2272,4074024
2273,5742506
2274,9990788
2275,3609573
2276,8181309
2277,5140687
2278,9497969
2279,3132891
2280,8433654
2281,427590
2282,7721006
2283,7934864
2284,7692649
2285,5052987
2286,2389955
2287,4992725
2288,3052336
2289,7592963
2290,4773109
2291,7778934
2292,1822844
2293,259765
2294,2079683
2295,7664523
2296,1171263
2297,9828909
2298,7870641
2299,770038
2300,2891327
2301,2747917
2302,8948574
2303,8291610
2304,2255285
2305,9776118
2306,2032108
2307,1064191
2308,6570521
2309,352572
2310,4797639
2311,6626311
2312,4360012
2313,8743977
2314,5960812
2315,2334487
2316,5625776
2317,898053
2318,142369
2319,696880
2320,9859595
2321,5954041
2322,3108374
2323,9289285
2324,5637700
2325,9651166
2326,1607588
2327,1940251
2328,5519285
2329,4353788
2330,7271618
2331,8472755
2332,9228708
2333,3660254
2334,3880843
2335,7968606
2336,4625991
2337,6668592
2338,5174376
2339,5408063
2340,245662
2341,3064758
2342,5387882
2343,2943596
2344,4531569
2345,9192151
2346,5740840
2347,2156297
2348,9647453
2349,2168671
2350,851790
2351,7273889
2352,506138
2353,7309044
2354,3767931
2355,8802899
2356,8337783
2357,8549239
2358,3356389
2359,2337877
2360,6123932
2361,8773820
2362,7081603
2363,9693929
2364,8489178
2365,4138386
2366,8570344
2367,1861428
2368,4333225
2369,6926045
2370,9215011
2371,7826974
2372,7674277
2373,5004665
2374,541575
2375,7757295
2376,4363495
2377,640635
2378,5988527
2379,122053
2380,9334096
2381,6328412
2382,3828704
2383,5748400
2384,4923408
2385,2572843
2386,5471271
2387,8431583
2388,9165146
2389,8439487
2390,9013610
2391,1393041
2392,7784504
2393,7044940
2394,2311464
2395,2794322
2396,6759942
2397,9168092
2398,2679952
2399,2476807
2400,6970332
2401,338274
2402,2274719
2403,1542970
2404,3444742
2405,5258122
2406,1233303
2407,5715780
2408,577900
2409,6684746
2410,4886852
2411,9179271
2412,3727164
2413,3330794
2414,2416722
2415,6785873
2416,5050857
2417,9783588
2418,1932572
2419,569303
2420,9389048
2421,2135936
2422,955056
2423,141456
2424,6662264
2425,2642902
2426,2303381
2427,4960378
2428,4935528
2429,7393646
2430,5000367
2431,9572399
2432,6741164
2433,5465064
2434,9049160
2435,449001
2436,9392642
2437,2966548
2438,2657359
2439,5291375
2440,5693489
2441,2761234
2442,3799253
2443,3359470
2444,7243182
2445,2692650
2446,7639111
2447,8502025
2448,9999310
2449,2080285
2450,8544051
2451,315189
2452,6314447
2453,8486815
2454,7487151
2455,8260132
2456,8177504
2457,6918514
2458,1342185
2459,1448668
2460,213612
2461,543318
2462,6103223
2463,1807542
2464,704502
2465,5462606
2466,4589473
2467,4344677
2468,9357610
2469,9830248
2470,8484907
2471,246083
2472,984315
2473,8388790
2474,5401146
2475,5460727
2476,7407661
2477,9001813
2478,5268660
2479,8767696
2480,272236
2481,3453543
2482,1046219
2483,5528203
2484,2134987
2485,6820481
2486,2960713
2487,2153398
2488,3453212
2489,9232835
2490,7346134
2491,5650957
2492,9516207
2493,8501752
2494,4288433
2495,3675589
2496,466099
2497,3258546
2498,9798828
2499,3282608
2500,1995117
2501,7406269
2502,8412111
2503,3664074
2504,4452092
2505,858641
2506,393441
2507,6672662
2508,1702356
2509,9251047
2510,4905453
2511,6064617
2512,5180844
2513,694173
2514,9088087
2515,147674
2516,1753279
2517,8793879
2518,5175765
2519,303265
2520,2442517
2521,8888064
2522,4402193
2523,8374176
2524,2230047
2525,6748987
2526,9286960
2527,2932440
2528,9093349
2529,8650323
2530,8255691
2531,8774003
2532,4056398
2533,3909601
2534,9449428
2535,6028465
2536,9410491
2537,206371
2538,9679561
2539,656010
2540,2977309
2541,4371988
2542,2252581
2543,3848453
2544,1323901
2545,2611076
2546,8338885
2547,9208931
2548,4059781
2549,5834203
2550,2025238
2551,7243010
2552,7521789
2553,4399689
2554,5672931
2555,9443896
2556,4333454
2557,3760171
2558,5666286
2559,8598364
2560,581588
2561,5555353
2562,5623849
2563,7532843
2564,3639961
2565,251957
2566,201351
2567,4340564
2568,2600628
2569,6839618
2570,802022
2571,3192049
2572,6166330
2573,1341954
2574,9299809
2575,2564991
2576,8521100
2577,7660147
2578,2306167
2579,341495
2580,3249415
2581,2655003
2582,958095
2583,6179016
2584,4701354
2585,2052256
2586,783933
2587,924308
2588,7317945
2589,1763100
2590,2860878
2591,2266536
2592,5897640
2593,758816
2594,4437407
2595,259849
2596,6303314
2597,309816
2598,1781884
2599,8805490
2600,3946865
2601,7394456
2602,1368026
2603,9661372
2604,6651207
2605,4686759
2606,8848677
2607,5209164
2608,8056660
2609,5984779
2610,6895576
2611,7909285
2612,377883
2613,9515301
2614,3056596
2615,5809563
2616,113699
2617,3687848
2618,3426793
2619,662631
2620,6796447
2621,2974710
2622,733273
2623,6053797
2624,426380
2625,3422674
2626,1278601
2627,5898754
2628,7440639
2629,9528194
2630,1786736
2631,5264920
2632,6821697
2633,7581327
2634,1656681
2635,6676543
2636,6847532
2637,9341327
2638,3357269
2639,3489812
2640,9905177
2641,7248768
2642,527189
2643,1354696
2644,5510607
2645,1222734
2646,2654545
2647,6319893
2648,222207
2649,1251563
2650,1733325
2651,2843651
2652,9835461
2653,3984271
2654,2627435
2655,3708213
2656,2357899
2657,5982700
2658,3011202
2659,2190898
2660,7462910
2661,701248
2662,8891169
2663,324094
2664,2481880
2665,2158602
2666,3974949
2667,9948845
2668,2168762
2669,405957
2670,8654243
2671,4173273
2672,2643833
2673,7513755
2674,6452776
2675,4589072
2676,5608750
2677,9241220
2678,6621091
2679,8670073
2680,2854355
2681,6184241
2682,9209428
2683,8240218
2684,3241730
2685,784213
2686,4231048
2687,7400027
2688,195324
2689,8977571
2690,305908
2691,2521414
2692,8415260
2693,6589319
2694,3501978
2695,3080948
2696,6606106
2697,9097464
2698,3454486
2699,3904459
2700,1273036
2701,8673692
2702,2462228
2703,1038974
2704,9546962
2705,765664
2706,7382615
2707,6111101
2708,5207367
2709,4802226
2710,9127543
2711,8531274
2712,3393598
2713,9351343
2714,1411823
2715,7363003
2716,1076546
2717,3582042
2718,2957224
2719,481577
2720,6584476
2721,8061900
2722,9885809
2723,6582284
2724,2713228
2725,7420974
2726,4034749
2727,9022591
2728,8700743
2729,2989306
2730,6634234
2731,8882665
2732,9162699
2733,2584397
2734,5899284
2735,4859575
2736,8518010
2737,1995584
2738,5618932
2739,5336880
2740,8002718
2741,6374590
2742,774698
2743,6005627
2744,1305823
2745,7470827
2746,3747106
2747,1541640
2748,8230265
2749,5069985
2750,4541227
2751,7288263
2752,2739105
2753,2666760
2754,3080220
2755,4844376
2756,8109197
2757,7219603
2758,939843
2759,1269027
2760,5712753
2761,9248250
2762,5848836
2763,3471790
2764,7986794
2765,8758906
2766,2172567
2767,6020304
2768,8216591
2769,6615950
2770,3406198
2771,8852418
2772,5337107
2773,5926839
2774,1148018
2775,9990107
2776,6376172
2777,2881334
2778,3545744
2779,5299343
2780,2272200
2781,8649020
2782,2803045
2783,6768210
2784,8099894
2785,7434174
2786,8012340
2787,7701687
2788,1238119
2789,7198859
2790,1154613
2791,5239169
2792,2162199
2793,7187515
2794,514809
2795,675985
2796,3793165
2797,6363672
2798,9029633
2799,1216430
2800,3226663
2801,2746754
2802,8261751
2803,1047955
2804,5151699
2805,9181339
2806,9719492
2807,6488626
2808,3504472
2809,5557373
2810,8224140
2811,7255492
2812,9706354
2813,3928961
2814,3975804
2815,2934643
2816,3470058
2817,9521553
2818,9409862
2819,2085686
2820,4573267
2821,8648435
2822,9562995
2823,6842794
2824,3545569
2825,685484
2826,8509264
2827,4451758
2828,2257726
2829,9997660
2830,8546137
2831,2874324
2832,3352469
2833,3252888
2834,1589875
2835,1812427
2836,7243388
2837,2001444
2838,5749776
2839,7606405
2840,4442565
2841,2261522
2842,8067596
2843,3504469
2844,2535562
2845,9879694
2846,7671404
2847,1153858
2848,4804711
2849,7455483
2850,9161873
2851,6097895
2852,8377532
2853,4966556
2854,6101854
2855,1744590
2856,8342426
2857,1571481
2858,9568788
2859,3360479
2860,8845279
2861,527531
2862,7734211
2863,7945514
2864,6670420
2865,9756261
2866,408820
2867,412058
2868,3901823
2869,4318272
2870,5707422
2871,6515914
2872,1971505
2873,8889065
2874,6598536
2875,6360518
2876,9205607
2877,641345
2878,6703300
2879,2735872
2880,7983273
2881,4550343
2882,8604472
2883,7119048
2884,5372227
2885,8935282
2886,4510569
2887,8970320
2888,2310498
2889,2113748
2890,4273970
2891,1138617
2892,7283669
2893,8327890
2894,1783950
2895,4001848
2896,3879017
2897,8791757
2898,5787857
2899,1604139
2900,828487
2901,9596119
2902,7498359
2903,5444695
2904,5687509
2905,3122307
2906,5440076
2907,8596004
2908,1158946
2909,8065395
2910,499993
2911,1804049
2912,7056530
2913,1807346
2914,4893364
2915,7726784
2916,1051998
2917,9184953
2918,9110539
2919,3998459
2920,7540401
2921,1477189
2922,7637690
2923,2360401
2924,860780
2925,1661523
2926,5400961
2927,4120547
2928,7492786
2929,1159943
2930,6663147
2931,8326153
2932,1701432
2933,425051
2934,6193691
2935,6350227
2936,4953802
2937,5485346
2938,9183063
2939,9976532
2940,8291528
2941,6668805
2942,1725464
2943,1506246
2944,7565622
2945,7093865
2946,2742873
2947,4540132
2948,8433130
2949,2912833
2950,5464365
2951,315592
2952,9064201
2953,555241
2954,4440283
2955,3037641
2956,4176153
2957,4380242
2958,5673642
2959,3842626
2960,6802295
2961,8942101
2962,4796384
2963,5736555
2964,7566940
2965,9397710
2966,9077933
2967,4149474
2968,3170828
2969,3917935
2970,2874537
2971,9372955
2972,1548176
2973,5128803
2974,1421918
2975,6032686
2976,1682246
2977,7988440
2978,9965865
2979,6680550
2980,4549120
2981,981936
2982,4572183
2983,5226031
2984,2824173
2985,9315026
2986,9560593
2987,3706877
2988,9092883
2989,2663426
2990,552342
2991,4805011
2992,2718448
2993,6079364
2994,538343
2995,2081842
2996,645219
2997,6320686
2998,6466962
2999,5977033
3000,3576923
3001,1407090
3002,168866
3003,6251491
3004,2821418
3005,5004844
3006,1061329
3007,3197937
3008,3916352
3009,3882914
3010,535938
3011,3935968
3012,3460930
3013,9356099
3014,9596614
3015,2514911
3016,5312428
3017,9838565
3018,1688661
3019,3561729
3020,7121680
3021,1478281
3022,3900612
3023,9107802
3024,3003060
3025,3965235
3026,5653634
3027,1848166
3028,9054602
3029,5185111
3030,1105163
3031,7613024
3032,775235
3033,7505776
3034,8115092
3035,2400993
3036,2330115
3037,9863518
3038,1543831
3039,1430393
3040,2239564
3041,1384597
3042,1268025
3043,259508
3044,1287834
3045,9154487
3046,9293070
3047,2536187
3048,6209176
3049,5085994
3050,2439482
3051,4014988
3052,6174550
3053,6926491
3054,6553445
3055,4848969
3056,9136922
3057,9844284
3058,4400321
3059,6367704
3060,9006242
3061,7201445
3062,5311749
3063,4851884
3064,7197379
3065,3696238
3066,8978368
3067,3180296
3068,2420696
3069,648576
3070,1513940
3071,145091
3072,1790486
3073,2669240
3074,596676
3075,5813258
3076,2135117
3077,9981093
3078,9357426
3079,6296096
3080,2021222
3081,768882
3082,2540985
3083,4527752
3084,3380372
3085,3566409
3086,5053946
3087,3278789
3088,1084378
3089,5272350
3090,4094067
3091,716814
3092,2671284
3093,407957
3094,9720883
3095,7901282
3096,7889717
3097,6847068
3098,4821680
3099,672242
3100,6641206
3101,2905415
3102,7241449
3103,5890793
3104,2870993
3105,7983878
3106,2721277
3107,182307
3108,1640394
3109,6960164
3110,6031481
3111,2071369
3112,7427756
3113,1386592
3114,7442253
3115,8420673
3116,1453662
3117,1956643
3118,6344946
3119,1986080
3120,3427226
3121,6208529
3122,489892
3123,9044480
3124,7471277
3125,4299287
3126,5047449
3127,4849489
3128,4990266
3129,6636652
3130,2698376
3131,6994210
3132,6598384
3133,4922074
3134,6882025
3135,7270176
3136,8165435
3137,4087770
3138,7201813
3139,6820948
3140,950374
3141,3225862
3142,7625250
3143,377382
3144,3044008
3145,8644487
3146,8169849
3147,8499812
3148,6643084
3149,7740743
3150,6033937
3151,3095773
3152,2680797
3153,3245702
3154,6524058
3155,8192169
3156,2651116
3157,5383175
3158,6968208
3159,8895245
3160,9296616
3161,352787
3162,1806076
3163,8547624
3164,8066295
3165,5253186
3166,5787846
3167,118328
3168,5870097
3169,7352687
3170,2774132
3171,6703145
3172,8188360
3173,1590130
3174,1732826
3175,1246011
3176,9939223
3177,8450504
3178,1705953
3179,7556413
3180,6408903
3181,9627025
3182,2255972
3183,5960197
3184,8606557
3185,7639726
3186,2642871
3187,4383304
3188,8399454
3189,6231759
3190,8137934
3191,4689936
3192,6858859
3193,9424807
3194,560282
3195,9972747
3196,8750490
3197,5183542
3198,6965473
3199,7198191
3200,5677877
3201,5114141
3202,3166813
3203,9795410
3204,2217008
3205,5720236
3206,6511803
3207,5783066
3208,7023524
3209,6311171
3210,3485019
3211,8564782
3212,6215664
3213,4940747
3214,6149910
3215,4861133
3216,7319612
3217,7029791
3218,4850815
3219,5898192
3220,5465418
3221,4822533
3222,1484643
3223,3609267
3224,2223177
3225,707460
3226,993451
3227,2166806
3228,6694595
3229,7940519
3230,6162165
3231,3403611
3232,978896
3233,7971229
3234,7175919
3235,7748260
3236,4004045
3237,2440453
3238,6199914
3239,8468344
3240,2341988
3241,5519331
3242,836754
3243,2694372
3244,7129429
3245,6336177
3246,7356170
3247,8271024
3248,2320514
3249,5936369
3250,8352419
3251,5312786
3252,6500350
3253,4835326
3254,832958
3255,8954404
3256,9398344
3257,5763183
3258,538995
3259,4727701
3260,9686461
3261,9787833
3262,1685328
3263,8859838
3264,9040028
3265,8984787
3266,7016328
3267,2232458
3268,7817307
3269,2241910
3270,354062
3271,3081976
3272,8344542
3273,7000974
3274,1812199
3275,2782254
3276,5589455
3277,1402931
3278,1062810
3279,1651204
3280,4793186
3281,761051
3282,233025
3283,9083395
3284,9510402
3285,2696424
3286,8582013
3287,2011989
3288,5249567
3289,7591289
3290,3188639
3291,3361527
3292,9348530
3293,7231627
3294,2777071
3295,9424057
3296,2948032
3297,2530392
3298,2409149
3299,9075254
3300,3138921
3301,8704284
3302,7580542
3303,5458314
3304,860490
3305,2804366
3306,7857761
3307,7237972
3308,3571477
3309,948098
3310,5843482
3311,3051996
3312,2157823
3313,7919275
3314,138009
3315,688264
3316,4158362
3317,1392866
3318,9261664
3319,9585557
3320,4740334
3321,6587665
3322,4259687
3323,933404
3324,4313599
3325,7123628
3326,7085069
3327,313765
3328,5017344
3329,8989312
3330,4582862
3331,6299132
3332,3044741
3333,606212
3334,1178059
3335,8995007
3336,810909
3337,3927539
3338,6694509
3339,1983099
3340,414533
3341,8412270
3342,7939908
3343,3586039
3344,1214085
3345,593417
3346,1800968
3347,6685891
3348,8641497
3349,2536264
3350,3854503
3351,8215797
3352,9385043
3353,2330783
3354,901176
3355,9776090
3356,8308996
3357,156898
3358,2800163
3359,4609624
3360,6755038
3361,1821942
3362,5818007
3363,6968178
3364,4407518
3365,4621039
3366,8098461
3367,5349366
3368,6343559
3369,5539341
3370,6295812
3371,8517408
3372,792580
3373,748610
3374,811614
3375,2471165
3376,9410288
3377,6952198
3378,1633808
3379,1536313
3380,6357420
3381,7772949
3382,9432565
3383,3564685
3384,7506358
3385,8011915
3386,7945738
3387,8267648
3388,545402
3389,9355330
3390,7698216
3391,771969
3392,2317188
3393,5857250
3394,7514571
3395,651356
3396,7487028
3397,9467558
3398,1238016
3399,2365058
3400,8116138
3401,6675007
3402,1628021
3403,2546953
3404,8515011
3405,7055428
3406,1310058
3407,3119816
3408,1208684
3409,5573627
3410,4695248
3411,2397998
3412,2969812
3413,630207
3414,3151748
3415,9282837
3416,8576611
3417,1499992
3418,7907805
3419,7836306
3420,2009585
3421,8067958
3422,4682108
3423,2132769
3424,3096495
3425,6993301
3426,8253722
3427,7410343
3428,1787954
3429,9163327
3430,4386018
3431,762896
3432,9199039
3433,4328052
3434,9613206
3435,3225280
3436,1575926
3437,9114138
3438,8965006
3439,7500152
3440,1682749
3441,4706220
3442,4702538
3443,5471886
3444,5306415
3445,150073
3446,4629098
3447,8429646
3448,4057156
3449,3742777
3450,562561
3451,6085189
3452,9663563
3453,6900820
3454,1383309
3455,7735271
3456,3338699
3457,5844723
3458,4909055
3459,7953068
3460,809244
3461,1398244
3462,6825865
3463,1786708
3464,8956484
3465,4427199
3466,726665
3467,3689326
3468,7843635
3469,726987
3470,8195172
3471,2117255
3472,4837572
3473,4711744
3474,183176
3475,4869401
3476,7039776
3477,6731221
3478,6507896
3479,6676697
3480,1151554
3481,2998673
3482,4683998
3483,8381020
3484,4223640
3485,572760
3486,8018338
3487,9424260
3488,6114050
3489,487344
3490,6155310
3491,1310325
3492,5371981
3493,9125462
3494,8077971
3495,6532809
3496,2411882
3497,9590525
3498,8556677
3499,4752595
3500,5796204
3501,4621771
3502,4122770
3503,6091098
3504,870532
3505,1132819
3506,202591
3507,5358051
3508,7838414
3509,7909150
3510,5124470
3511,1096023
3512,1538259
3513,7012365
3514,7172813
3515,5014105
3516,4863670
3517,6157090
3518,2873436
3519,1194408
3520,9249748
3521,5933411
3522,3745872
3523,5236856
3524,3802831
3525,921114
3526,1690353
3527,7820044
3528,9273254
3529,3173890
3530,5194430
3531,2083031
3532,3951106
3533,3012219
3534,329355
3535,7539364
3536,5770677
3537,1922352
3538,3677225
3539,3101798
3540,2873699
3541,1957961
3542,1566494
3543,1324214
3544,8768788
3545,3358759
3546,7071399
3547,3053828
3548,1743718
3549,8583413
3550,2628995
3551,3104887
3552,5840993
3553,4227983
3554,7197867
3555,956878
3556,292233
3557,8786774
3558,9469369
3559,3774469
3560,5132311
3561,3987805
3562,6969773
3563,1545969
3564,2754392
3565,7958463
3566,1381085
3567,7415962
3568,6601837
3569,754247
3570,9558980
3571,4475724
3572,8828165
3573,7719898
3574,5037755
3575,3849114
3576,8298546
3577,950756
3578,1957323
3579,134497
3580,5680169
3581,7276210
3582,2748668
3583,8341616
3584,3254610
3585,5586060
3586,8565397
3587,3163970
3588,4982726
3589,1024744
3590,5209479
3591,8986972
3592,4295889
3593,4608980
3594,6795213
3595,8756179
3596,8318747
3597,345954
3598,1785322
3599,8355231
3600,6020967
3601,4821523
3602,1228955
3603,4481569
3604,2648157
3605,258393
3606,7238920
3607,1156212
3608,5148132
3609,2317401
3610,7293506
3611,5063205
3612,1642267
3613,3543934
3614,2751838
3615,3053867
3616,7280584
3617,5083570
3618,1458923
3619,3796246
3620,5673488
3621,6906785
3622,3661078
3623,3335092
3624,4954014
3625,4066215
3626,3944774
3627,5162308
3628,2356924
3629,5450434
3630,6126533
3631,4581625
3632,8319850
3633,5775747
3634,3453506
3635,9591523
3636,6221995
3637,8680383
3638,3608910
3639,4975070
3640,5604683
3641,4147132
3642,4520147
3643,7837362
3644,2159770
3645,7289026
3646,6047439
3647,7403386
3648,9078029
3649,7461277
3650,1257150
3651,7483298
3652,2024770
3653,857079
3654,7321555
3655,8003538
3656,2615511
3657,1850114
3658,2130597
3659,6961030
3660,6346369
3661,9611128
3662,3377134
3663,223438
3664,3877264
3665,9764286
3666,5452127
3667,254524
3668,5238062
3669,943542
3670,563400
3671,6212014
3672,5435126
3673,7066786
3674,8885618
3675,9910506
3676,3808381
3677,9044113
3678,3220010
3679,9619846
3680,9476192
3681,768235
3682,3053475
3683,2610360
3684,4936551
3685,5525614
3686,6649418
3687,9905917
3688,1129116
3689,1395711
3690,6449931
3691,5889790
3692,8341242
3693,5980875
3694,9735271
3695,2935386
3696,4386847
3697,5908150
3698,9189046
3699,3689817
3700,8290262
3701,3398636
3702,1898718
3703,6983827
3704,7543259
3705,8210268
3706,9341035
3707,5672796
3708,4708350
3709,3049700
3710,235787
3711,781467
3712,4337698
3713,2028111
3714,7688694
3715,4815728
3716,6554953
3717,2650242
3718,3983866
3719,7262248
3720,5813530
3721,6098256
3722,5851299
3723,3092473
3724,314367
3725,450748
3726,4691189
3727,7968958
3728,3302728
3729,8497859
3730,4609095
3731,9777133
3732,3658042
3733,4694928
3734,6193294
3735,4648602
3736,5166926
3737,2773643
3738,2555607
3739,8332501
3740,2801652
3741,4550056
3742,4038165
3743,7642510
3744,7378400
3745,2995557
3746,3030560
3747,4222098
3748,7420309
3749,6322320
3750,7749452
3751,5367560
3752,423111
3753,7003182
3754,3481681
3755,4464929
3756,264033
3757,5112298
3758,1147328
3759,9170033
3760,3622618
3761,7753214
3762,3191993
3763,5935284
3764,686566
3765,1049958
3766,7551969
3767,8106669
3768,4130684
3769,5551142
3770,4485445
3771,9079628
3772,7622965
3773,5853515
3774,4031216
3775,5777280
3776,6152710
3777,1752770
3778,456539
3779,6153876
3780,3109154
3781,6116885
3782,2046562
3783,6922855
3784,9482408
3785,5495995
3786,1070638
3787,6493306
3788,6101895
3789,9161349
3790,2874581
3791,8997475
3792,8662644
3793,3967822
3794,3878857
3795,5113557
3796,1061896
3797,5784699
3798,3901081
3799,3540868
3800,453034
3801,3865781
3802,1410645
3803,5551510
3804,6862868
3805,9317849
3806,2885811
3807,5687505
3808,7636321
3809,7698448
3810,6230761
3811,7755438
3812,9131651
3813,2939587
3814,2862378
3815,2050471
3816,7609101
3817,7173263
3818,4253568
3819,3253281
3820,3933919
3821,7507355
3822,877139
3823,481888
3824,3614245
3825,2255871
3826,2077806
3827,1589215
3828,1390596
3829,831830
3830,916427
3831,7144821
3832,7109773
3833,4951341
3834,9368818
3835,6151204
3836,4199864
3837,6585093
3838,3886105
3839,3755238
3840,7288340
3841,8407585
3842,7936139
3843,4478241
3844,5460699
3845,2425292
3846,281756
3847,2797145
3848,5923606
3849,1730178
3850,4799606
3851,4738023
3852,3538612
3853,6830848
3854,7318990
3855,8888875
3856,9138767
3857,8596767
3858,6140707
3859,243905
3860,428278
3861,1359551
3862,8113820
3863,6825443
3864,2076177
3865,5168832
3866,8249890
3867,2582563
3868,2717117
3869,8074448
3870,8161725
3871,8794215
3872,7480111
3873,5494356
3874,749093
3875,5477906
3876,3708792
3877,3866427
3878,3038915
3879,7364891
3880,6934184
3881,158407
3882,1361012
3883,9830226
3884,6044960
3885,8725086
3886,2580628
3887,5388308
3888,8977001
3889,9362530
3890,3587235
3891,3344360
3892,1943993
3893,4458017
3894,4448273
3895,8101365
3896,4246562
3897,3187906
3898,4623121
3899,1136858
3900,9984709
3901,1250154
3902,2265961
3903,5919789
3904,5702753
3905,5529036
3906,1748555
3907,3665685
3908,6298514
3909,3840188
3910,8723330
3911,6114164
3912,1871818
3913,4177216
3914,6654642
3915,7322023
3916,6576446
3917,5252775
3918,2646840
3919,2979088
3920,994501
3921,7555180
3922,8811402
3923,1036521
3924,4311475
3925,5850992
3926,957060
3927,6601881
3928,4369619
3929,4620072
3930,5700674
3931,2599678
3932,7791521
3933,4471480
3934,1986504
3935,478803
3936,2308336
3937,4709228
3938,4254235
3939,769772
3940,6839493
3941,5110114
3942,2290790
3943,965012
3944,3500898
3945,1835245
3946,1658479
3947,2306622
3948,360236
3949,1350624
3950,732600
3951,8037259
3952,8970602
3953,8819227
3954,5425638
3955,2355501
3956,973111
3957,8542620
3958,1591119
3959,8746246
3960,627040
3961,5892933
3962,2308345
3963,8058330
3964,5995145
3965,8959403
3966,7423061
3967,5586642
3968,343977
3969,3891923
3970,7500626
3971,5428149
3972,988046
3973,2234600
3974,7882773
3975,989411
3976,3848356
3977,2541042
3978,4197261
3979,8627992
3980,5660018
3981,8050085
3982,1937892
3983,7634682
3984,8709316
3985,2148490
3986,266885
3987,3115038
3988,4332657
3989,9047881
3990,5647279
3991,3172917
3992,4121357
3993,538702
3994,8609890
3995,4604331
3996,3956406
3997,675854
3998,4819242
3999,2369161
4000,7461331
4001,7718488
4002,1421663
4003,8819486
4004,3131981
4005,9535333
4006,3185997
4007,3199105
4008,3889668
4009,7110826
4010,5818666
4011,6787678
4012,7896476
4013,8933880
4014,7722674
4015,731967
4016,2869017
4017,8224487
4018,3008328
4019,1611010
4020,9535717
4021,9852601
4022,631152
4023,441914
4024,3798609
4025,2110737
4026,888161
4027,6960259
4028,4217513
4029,6164248
4030,636701
4031,8798404
4032,2226916
4033,6455240
4034,801101
4035,2401428
4036,2273996
4037,3960861
4038,2322039
4039,2706106
4040,4893024
4041,2564240
4042,7989602
4043,1463704
4044,4557514
4045,9266943
4046,1207994
4047,7174627
4048,1216030
4049,8827014
4050,2525974
4051,7033655
4052,8194456
4053,5018842
4054,7130288
4055,5917182
4056,9467491
4057,5876515
4058,6219780
4059,1338663
4060,6834853
4061,2346984
4062,8704841
4063,6619694
4064,6260086
4065,5798272
4066,359578
4067,1860151
4068,3264308
4069,2936382
4070,3255530
4071,5168593
4072,8590075
4073,4439434
4074,8668681
4075,7084335
4076,5545707
4077,4965109
4078,7907202
4079,9364490
4080,7021783
4081,8202479
4082,915127
4083,8322434
4084,282299
4085,1980916
4086,7433208
4087,9370926
4088,4011534
4089,8959433
4090,4449154
4091,9167365
4092,9999257
4093,8107729
4094,5587317
4095,6770724
4096,4989519
4097,6622562
4098,5389725
4099,7591150
4100,2728058
4101,2716221
4102,3672741
4103,2605496
4104,2361403
4105,7694645
4106,863203
4107,742446
4108,9964473
4109,2799454
4110,5855464
4111,8075870
4112,3414163
4113,1264079
4114,3388497
4115,3746916
4116,8264844
4117,4891214
4118,2591517
4119,2626386
4120,5163350
4121,1932378
4122,2473559
4123,2519605
4124,3036035
4125,4102539
4126,177969
4127,4678873
4128,8493560
4129,9861054
4130,3999417
4131,186467
4132,1517547
4133,4161050
4134,1972937
4135,9423140
4136,5639644
4137,4420107
4138,541690
4139,6402079
4140,3249537
4141,9660874
4142,8457151
4143,5960075
4144,806406
4145,209502
4146,3570368
4147,7362412
4148,2401548
4149,1808070
4150,2381644
4151,5542972
4152,4868157
4153,8939859
4154,4603760
4155,7752234
4156,3986218
4157,9228607
4158,8369394
4159,1612223
4160,2812127
4161,5518139
4162,8969287
4163,652435
4164,5838125
4165,580297
4166,1651654
4167,7780769
4168,9931760
4169,3677964
4170,9581119
4171,2885485
4172,7025726
4173,8488537
4174,9945585
4175,8377235
4176,6971629
4177,7350542
4178,7195949
4179,1749879
4180,4928100
4181,4275375
4182,1848533
4183,5484844
4184,3531803
4185,5443055
4186,6581348
4187,7174964
4188,153886
4189,4676925
4190,2007478
4191,3734213
4192,4788159
4193,7429385
4194,1383937
4195,2000332
4196,3196736
4197,3247153
4198,9669989
4199,9189343
