Index,Price
1588,1424124.000000
1589,528452.000000
1590,1129397.000000
1591,1662424.000000
1592,899467.000000
1593,961458.000000
1594,1879264.000000
1595,361067.000000
1596,427471.000000
1597,956243.000000
1598,780051.000000
1599,1660536.000000
1600,1183712.000000
1601,1883090.000000
1602,1463982.000000
1603,385278.000000
1604,1317886.000000
1605,2514336.000000
1606,540363.000000
1607,777682.000000
1608,536614.000000
1609,1157624.000000
1610,612019.000000
1611,375422.000000
1612,1556353.000000
1613,1297242.000000
1614,1199537.000000
1615,1407116.000000
1616,643812.000000
1617,912482.000000
1618,1121842.000000
1619,1300008.000000
1620,1510174.000000
1621,1386872.000000
1622,1916986.000000
1623,1402174.000000
1624,1335184.000000
1625,417708.000000
1626,415481.000000
1627,530016.000000
1628,665796.000000
1629,1041390.000000
1630,1268550.000000
1631,595546.000000
1632,928397.000000
1633,460350.000000
1634,1380296.000000
1635,1185402.000000
1636,711985.000000
1637,1357511.000000
1638,619673.000000
1639,654258.000000
1640,1272846.000000
1641,1069951.000000
1642,888060.000000
1643,1497284.000000
1644,675177.000000
1645,648094.000000
1646,704225.000000
1647,1644393.000000
1648,1376385.000000
1649,1179114.000000
1650,1148001.000000
1651,937561.000000
1652,709007.000000
1653,871998.000000
1654,727811.000000
1655,1221186.000000
1656,1177305.000000
1657,2043424.000000
1658,1773913.000000
1659,772535.000000
1660,2023049.000000
1661,2559835.000000
1662,1479696.000000
1663,1240350.000000
1664,956934.000000
1665,1240321.000000
1666,822189.000000
1667,1167359.000000
1668,866214.000000
1669,1951757.000000
1670,974088.000000
1671,1339496.000000
1672,493556.000000
1673,1523602.000000
1674,2601269.000000
1675,755422.000000
1676,734059.000000
1677,2966231.000000
1678,363220.000000
1679,576068.000000
1680,2329584.000000
1681,699853.000000
1682,754954.000000
1683,999909.000000
1684,2138863.000000
1685,413064.000000
1686,1508215.000000
1687,1700828.000000
1688,1352328.000000
1689,681003.000000
1690,1441275.000000
1691,1196423.000000
1692,2683432.000000
1693,744045.000000
1694,2005956.000000
1695,699032.000000
1696,1327851.000000
1697,646405.000000
1698,1032305.000000
1699,1165265.000000
1700,531985.000000
1701,1321670.000000
1702,687505.000000
1703,633386.000000
1704,2893268.000000
1705,2438590.000000
1706,613931.000000
1707,1078019.000000
1708,912187.000000
1709,666977.000000
1710,1209001.000000
1711,880489.000000
1712,625529.000000
1713,510681.000000
1714,652110.000000
1715,353065.000000
1716,910726.000000
1717,1111048.000000
1718,646900.000000
1719,488583.000000
1720,1327301.000000
1721,1998875.000000
1722,1386452.000000
1723,808323.000000
1724,726640.000000
1725,1692989.000000
1726,1270592.000000
1727,937847.000000
1728,898598.000000
1729,926926.000000
1730,709798.000000
1731,1116121.000000
1732,977699.000000
1733,864042.000000
1734,1140921.000000
1735,798147.000000
1736,1588029.000000
1737,1283796.000000
1738,478755.000000
1739,801470.000000
1740,436453.000000
1741,630818.000000
1742,291978.000000
1743,505472.000000
1744,649179.000000
1745,869984.000000
1746,674706.000000
1747,612728.000000
1748,1146738.000000
1749,545543.000000
1750,2172649.000000
1751,1087147.000000
1752,684089.000000
1753,2306436.000000
1754,941889.000000
1755,1041029.000000
1756,502883.000000
1757,1576307.000000
1758,1106509.000000
1759,765247.000000
1760,950544.000000
1761,902486.000000
1762,2312283.000000
1763,316911.000000
1764,721304.000000
1765,541457.000000
1766,1345547.000000
1767,3817189.000000
1768,870047.000000
1769,787404.000000
1770,926550.000000
1771,992638.000000
1772,464881.000000
1773,1849307.000000
1774,835696.000000
1775,1224688.000000
1776,702320.000000
1777,986509.000000
1778,1233449.000000
1779,1155088.000000
1780,1199866.000000
1781,1342689.000000
1782,441220.000000
1783,1505270.000000
1784,720515.000000
1785,751528.000000
1786,805829.000000
1787,833434.000000
1788,652322.000000
1789,1083271.000000
1790,886944.000000
1791,482502.000000
1792,577448.000000
1793,607841.000000
1794,2312892.000000
1795,1380588.000000
1796,866000.000000
1797,692681.000000
1798,1085066.000000
1799,1447109.000000
1800,828840.000000
1801,1127905.000000
1802,555027.000000
1803,2269588.000000
1804,595424.000000
1805,895474.000000
1806,1082945.000000
1807,1986518.000000
1808,1295710.000000
1809,1711925.000000
1810,2053782.000000
1811,1173951.000000
1812,760065.000000
1813,516877.000000
1814,1149650.000000
1815,951071.000000
1816,1008317.000000
1817,2290898.000000
1818,523872.000000
1819,1355511.000000
1820,991766.000000
1821,1197508.000000
1822,1127243.000000
1823,752674.000000
1824,573487.000000
1825,635738.000000
1826,1056450.000000
1827,977749.000000
1828,1233320.000000
1829,409910.000000
1830,1101874.000000
1831,1301395.000000
1832,1855641.000000
1833,631005.000000
1834,776220.000000
1835,760599.000000
1836,1221904.000000
1837,942787.000000
1838,624127.000000
1839,744316.000000
1840,425172.000000
1841,751169.000000
1842,2121684.000000
1843,1711744.000000
1844,1237874.000000
1845,1781601.000000
1846,824815.000000
1847,824771.000000
1848,614085.000000
1849,1596841.000000
1850,425931.000000
1851,438380.000000
1852,2459009.000000
1853,1587062.000000
1854,769616.000000
1855,1197916.000000
1856,1202751.000000
1857,1200109.000000
1858,758486.000000
1859,1280475.000000
1860,752380.000000
1861,617610.000000
1862,392787.000000
1863,654616.000000
1864,865080.000000
1865,692954.000000
1866,398577.000000
1867,1229571.000000
1868,1130499.000000
1869,1048010.000000
1870,438943.000000
1871,632134.000000
1872,862720.000000
1873,1384732.000000
1874,645533.000000
1875,818399.000000
1876,610683.000000
1877,382480.000000
1878,582757.000000
1879,1013424.000000
1880,1033305.000000
1881,662454.000000
1882,896092.000000
1883,1357801.000000
1884,1254036.000000
1885,1402813.000000
1886,804866.000000
1887,1411535.000000
1888,675294.000000
1889,1310772.000000
1890,497117.000000
1891,434576.000000
1892,719537.000000
1893,476080.000000
1894,515593.000000
1895,1158734.000000
1896,503689.000000
1897,927400.000000
1898,1658929.000000
1899,1421163.000000
1900,1393782.000000
1901,1082419.000000
1902,648683.000000
1903,636788.000000
1904,996643.000000
1905,491884.000000
1906,574717.000000
1907,935927.000000
1908,693622.000000
1909,895866.000000
1910,491940.000000
1911,1554728.000000
1912,2121179.000000
1913,1134753.000000
1914,515736.000000
1915,462569.000000
1916,1851691.000000
1917,1074568.000000
1918,1387543.000000
1919,529910.000000
1920,1726941.000000
1921,665189.000000
1922,564929.000000
1923,1138705.000000
1924,592363.000000
1925,1423152.000000
1926,1064054.000000
1927,789232.000000
1928,526665.000000
1929,567594.000000
1930,1009175.000000
1931,1964357.000000
1932,1034619.000000
1933,1155914.000000
1934,3855693.000000
1935,914090.000000
1936,619015.000000
1937,1194549.000000
1938,810479.000000
1939,555113.000000
1940,463802.000000
1941,1163311.000000
1942,1027518.000000
1943,544330.000000
1944,896965.000000
1945,490622.000000
1946,781286.000000
1947,1188847.000000
1948,1380346.000000
1949,1278374.000000
1950,1293153.000000
1951,3035888.000000
1952,1525813.000000
1953,1885308.000000
1954,696067.000000
1955,1770736.000000
1956,753945.000000
1957,1798045.000000
1958,632935.000000
1959,436092.000000
1960,1047351.000000
1961,915528.000000
1962,719583.000000
1963,827280.000000
1964,506087.000000
1965,375424.000000
1966,710674.000000
1967,1668795.000000
1968,2057050.000000
1969,1097628.000000
1970,785240.000000
1971,1081760.000000
1972,1151847.000000
1973,960953.000000
1974,596655.000000
1975,653734.000000
1976,763346.000000
1977,1627444.000000
1978,439838.000000
1979,1074322.000000
1980,735837.000000
1981,1181691.000000
1982,936426.000000
1983,932312.000000
1984,593964.000000
1985,536739.000000
1986,1487459.000000
1987,1215562.000000
1988,613200.000000
1989,1079740.000000
1990,1470453.000000
1991,661188.000000
1992,1055067.000000
1993,1175037.000000
1994,1690399.000000
1995,1600852.000000
1996,660629.000000
1997,1154353.000000
1998,1706194.000000
1999,729171.000000
2000,847324.000000
2001,1478109.000000
2002,1423235.000000
2003,454524.000000
2004,373551.000000
2005,1171507.000000
2006,2186937.000000
2007,1047673.000000
2008,1818351.000000
2009,636956.000000
2010,468573.000000
2011,954522.000000
2012,1374684.000000
2013,752579.000000
2014,958759.000000
2015,2519382.000000
2016,582771.000000
2017,636724.000000
2018,1457006.000000
2019,1021807.000000
2020,2434775.000000
2021,604616.000000
2022,518047.000000
2023,564304.000000
2024,944654.000000
2025,824495.000000
2026,2736877.000000
2027,557232.000000
2028,665138.000000
2029,584807.000000
2030,719098.000000
2031,1740913.000000
2032,636849.000000
2033,934166.000000
2034,458273.000000
2035,410359.000000
2036,935053.000000
2037,885872.000000
2038,1637237.000000
2039,1002653.000000
2040,759249.000000
2041,775301.000000
2042,1416588.000000
2043,634536.000000
2044,1232567.000000
2045,442278.000000
2046,773044.000000
2047,1261999.000000
2048,1437310.000000
2049,472032.000000
2050,968269.000000
2051,1369035.000000
2052,854893.000000
2053,1962257.000000
2054,2582714.000000
2055,1352197.000000
2056,1812856.000000
2057,693413.000000
2058,1202630.000000
2059,602869.000000
2060,909895.000000
2061,658610.000000
2062,536562.000000
2063,473172.000000
2064,1448334.000000
2065,611092.000000
2066,922168.000000
2067,1241515.000000
2068,1076360.000000
2069,2368505.000000
2070,1536181.000000
2071,705763.000000
2072,780964.000000
2073,1332346.000000
2074,716513.000000
2075,947110.000000
2076,540946.000000
2077,1571379.000000
2078,1027827.000000
2079,610261.000000
2080,795071.000000
2081,890766.000000
2082,1734135.000000
2083,891667.000000
2084,1325200.000000
2085,630226.000000
2086,800618.000000
2087,674477.000000
2088,905118.000000
2089,1747562.000000
2090,393744.000000
2091,1614313.000000
2092,757618.000000
2093,1136048.000000
2094,609531.000000
2095,851056.000000
2096,1120652.000000
2097,1133289.000000
2098,867731.000000
2099,588363.000000
2100,739123.000000
2101,788198.000000
2102,660139.000000
2103,1044322.000000
2104,735910.000000
2105,1272982.000000
2106,578375.000000
2107,1288889.000000
2108,1848255.000000
2109,951634.000000
2110,814392.000000
2111,1260901.000000
2112,752217.000000
2113,476971.000000
2114,682834.000000
2115,534502.000000
2116,1669443.000000
2117,994433.000000
2118,1263321.000000
2119,1106846.000000
2120,592110.000000
2121,906816.000000
2122,937328.000000
2123,1760273.000000
2124,1472617.000000
2125,978423.000000
2126,1334085.000000
2127,896627.000000
2128,652920.000000
2129,808508.000000
2130,410700.000000
2131,1149881.000000
2132,712576.000000
2133,1229333.000000
2134,830173.000000
2135,674086.000000
2136,1414871.000000
2137,687261.000000
2138,1236019.000000
2139,2035383.000000
2140,1273544.000000
2141,848887.000000
2142,795204.000000
2143,1073467.000000
2144,347195.000000
2145,793664.000000
2146,557262.000000
2147,1514546.000000
2148,1374712.000000
2149,1738857.000000
2150,812425.000000
2151,2090805.000000
2152,1462633.000000
2153,779405.000000
2154,1079354.000000
2155,620968.000000
2156,675439.000000
2157,690321.000000
2158,1349452.000000
2159,609232.000000
2160,887636.000000
2161,789378.000000
2162,1456421.000000
2163,578283.000000
2164,372018.000000
2165,1328482.000000
2166,2064196.000000
2167,709551.000000
2168,443723.000000
2169,487121.000000
2170,1365457.000000
2171,1177544.000000
2172,1321724.000000
2173,578448.000000
2174,591737.000000
2175,1490190.000000
2176,1187163.000000
2177,480209.000000
2178,615469.000000
2179,806269.000000
2180,2536624.000000
2181,483136.000000
2182,1290587.000000
2183,668600.000000
2184,1317776.000000
2185,679021.000000
2186,609210.000000
2187,2576260.000000
2188,505052.000000
2189,586931.000000
2190,1444361.000000
2191,467245.000000
2192,1256856.000000
2193,1242732.000000
2194,789427.000000
2195,1760063.000000
2196,493827.000000
2197,1041421.000000
2198,1586599.000000
2199,1039822.000000
2200,1248475.000000
2201,717347.000000
2202,749504.000000
2203,1070787.000000
2204,1252671.000000
2205,676295.000000
2206,334695.000000
2207,1142588.000000
2208,1471126.000000
2209,698457.000000
2210,580694.000000
2211,660724.000000
2212,458594.000000
2213,707373.000000
2214,2051177.000000
2215,499794.000000
2216,2498978.000000
2217,438957.000000
2218,689738.000000
2219,1621372.000000
2220,662768.000000
2221,685250.000000
2222,1583928.000000
2223,1421692.000000
2224,1058058.000000
2225,923338.000000
2226,1971021.000000
2227,629620.000000
2228,1406623.000000
2229,707012.000000
2230,1006543.000000
2231,2204581.000000
2232,1333439.000000
2233,1066833.000000
2234,753371.000000
2235,627499.000000
2236,2051735.000000
2237,1641634.000000
2238,1103725.000000
2239,2281921.000000
2240,568593.000000
2241,704611.000000
2242,318598.000000
2243,1232993.000000
2244,764212.000000
2245,1289383.000000
2246,1514095.000000
2247,767821.000000
2248,1375020.000000
2249,332086.000000
2250,1390097.000000
2251,787959.000000
2252,1392038.000000
2253,788861.000000
2254,1247020.000000
2255,1469735.000000
2256,837640.000000
2257,1438406.000000
2258,1120183.000000
2259,997817.000000
2260,1220521.000000
2261,613969.000000
2262,874250.000000
2263,660504.000000
2264,538995.000000
2265,505847.000000
2266,1092042.000000
2267,2101357.000000
2268,1022292.000000
2269,889883.000000
2270,1047993.000000
2271,560523.000000
2272,662641.000000
2273,900518.000000
2274,861997.000000
2275,1056654.000000
2276,928536.000000
2277,764809.000000
2278,1270657.000000
2279,678054.000000
2280,2980305.000000
2281,567306.000000
2282,1095279.000000
2283,1097135.000000
2284,1020152.000000
2285,855198.000000
2286,796320.000000
2287,614266.000000
2288,694069.000000
2289,1031377.000000
2290,1134138.000000
2291,1273275.000000
2292,1190875.000000
2293,857483.000000
2294,710032.000000
2295,697084.000000
2296,1028967.000000
2297,867524.000000
2298,999733.000000
2299,1252308.000000
2300,1121084.000000
2301,499986.000000
2302,1980530.000000
2303,629957.000000
2304,1779972.000000
2305,716362.000000
2306,803426.000000
2307,714789.000000
2308,1056812.000000
2309,877466.000000
2310,667076.000000
2311,1070343.000000
2312,894562.000000
2313,911861.000000
2314,1236979.000000
2315,965683.000000
2316,1507443.000000
2317,1539121.000000
2318,1089416.000000
2319,1086318.000000
2320,1561759.000000
2321,839465.000000
2322,625545.000000
2323,1042051.000000
2324,763949.000000
2325,2412833.000000
2326,933307.000000
2327,772600.000000
2328,533359.000000
2329,784052.000000
2330,573507.000000
2331,921960.000000
2332,934337.000000
2333,777346.000000
2334,1643964.000000
2335,894658.000000
2336,915048.000000
2337,836500.000000
2338,878003.000000
2339,1110152.000000
2340,748601.000000
2341,1957764.000000
2342,1468993.000000
2343,1380511.000000
2344,1316120.000000
2345,1160850.000000
2346,1512253.000000
2347,755203.000000
2348,421263.000000
2349,2636024.000000
2350,355357.000000
2351,636359.000000
2352,870881.000000
2353,412353.000000
2354,822323.000000
2355,505139.000000
2356,1150011.000000
2357,479985.000000
2358,578091.000000
2359,1142124.000000
2360,1644982.000000
2361,346741.000000
2362,627879.000000
2363,2615883.000000
2364,394720.000000
2365,2228524.000000
2366,1346378.000000
2367,567579.000000
2368,3443345.000000
2369,2060923.000000
2370,525113.000000
2371,858609.000000
2372,847262.000000
2373,1930252.000000
2374,679660.000000
2375,857632.000000
2376,1014248.000000
2377,675035.000000
2378,735705.000000
2379,587414.000000
2380,789161.000000
2381,1281474.000000
2382,825739.000000
2383,953217.000000
2384,741336.000000
2385,1023047.000000
2386,1021380.000000
2387,1946990.000000
2388,1178175.000000
2389,419342.000000
2390,595377.000000
2391,598698.000000
2392,1531233.000000
2393,1564182.000000
2394,1544816.000000
2395,1361291.000000
2396,534718.000000
2397,1555665.000000
2398,790859.000000
2399,1040815.000000
2400,1175735.000000
2401,1378869.000000
2402,818870.000000
2403,1346476.000000
2404,534233.000000
2405,562360.000000
2406,440797.000000
2407,479726.000000
2408,468704.000000
2409,1136890.000000
2410,1272431.000000
2411,712413.000000
2412,1417070.000000
2413,1361232.000000
2414,705648.000000
2415,1034641.000000
2416,560491.000000
2417,1891619.000000
2418,1667239.000000
2419,2047498.000000
2420,606295.000000
2421,627301.000000
2422,1518126.000000
2423,484756.000000
2424,846747.000000
2425,2062078.000000
2426,1631868.000000
2427,521972.000000
2428,511579.000000
2429,2090355.000000
2430,1265427.000000
2431,414277.000000
2432,885292.000000
2433,1393574.000000
2434,486270.000000
2435,3076543.000000
2436,1022637.000000
2437,519952.000000
2438,1966180.000000
2439,942201.000000
2440,898611.000000
2441,691693.000000
2442,735332.000000
2443,1484786.000000
2444,1270376.000000
2445,587227.000000
2446,836600.000000
2447,404172.000000
2448,906776.000000
2449,483489.000000
2450,881345.000000
2451,1086148.000000
2452,506851.000000
2453,1419477.000000
2454,463232.000000
2455,416334.000000
2456,1165438.000000
2457,617182.000000
2458,902647.000000
2459,1144059.000000
2460,817268.000000
2461,867923.000000
2462,664573.000000
2463,858696.000000
2464,1133576.000000
2465,1250928.000000
2466,1236469.000000
2467,500457.000000
2468,1771075.000000
2469,1102853.000000
2470,829000.000000
2471,2007472.000000
2472,2108460.000000
2473,524896.000000
2474,622516.000000
2475,868142.000000
2476,1864691.000000
2477,1508259.000000
2478,1109888.000000
2479,796833.000000
2480,1097663.000000
2481,2146157.000000
2482,1086765.000000
2483,849627.000000
2484,736808.000000
2485,1214473.000000
2486,415885.000000
2487,1275330.000000
2488,977637.000000
2489,385056.000000
2490,1427132.000000
2491,884184.000000
2492,998439.000000
2493,1124627.000000
2494,1739916.000000
2495,774794.000000
2496,542568.000000
2497,1159788.000000
2498,606043.000000
2499,1369638.000000
2500,471119.000000
2501,533592.000000
2502,920888.000000
2503,674550.000000
2504,551542.000000
2505,526857.000000
2506,708459.000000
2507,1136007.000000
2508,1403555.000000
2509,602939.000000
2510,451477.000000
2511,444958.000000
2512,883607.000000
2513,394120.000000
2514,847156.000000
2515,1591271.000000
2516,568663.000000
2517,831849.000000
2518,740925.000000
2519,604737.000000
2520,1903224.000000
2521,809173.000000
2522,1590066.000000
2523,1245968.000000
2524,1376698.000000
2525,529257.000000
2526,487171.000000
2527,1401511.000000
2528,815045.000000
2529,1184683.000000
2530,579641.000000
2531,616395.000000
2532,889882.000000
2533,1765984.000000
2534,1756890.000000
2535,1660035.000000
2536,1409260.000000
2537,685724.000000
2538,949956.000000
2539,511162.000000
2540,600310.000000
2541,894072.000000
2542,1223083.000000
2543,1168963.000000
2544,830198.000000
2545,1165360.000000
2546,1216689.000000
2547,653864.000000
2548,1597868.000000
2549,1637367.000000
2550,721170.000000
2551,1280872.000000
2552,908802.000000
2553,980856.000000
2554,1106491.000000
2555,745597.000000
2556,1930109.000000
2557,568284.000000
2558,980939.000000
2559,322284.000000
2560,389101.000000
2561,891805.000000
2562,1519474.000000
2563,1261315.000000
2564,400444.000000
2565,755058.000000
2566,740800.000000
2567,419642.000000
2568,879535.000000
2569,1156547.000000
2570,344364.000000
2571,2339427.000000
2572,409050.000000
2573,1310974.000000
2574,1370971.000000
2575,1291267.000000
2576,992480.000000
2577,619225.000000
2578,462311.000000
2579,1508248.000000
2580,540847.000000
2581,1373499.000000
2582,794268.000000
2583,1042167.000000
2584,786253.000000
2585,648001.000000
2586,1279216.000000
2587,1430038.000000
2588,975620.000000
2589,941251.000000
2590,1354361.000000
2591,518359.000000
2592,445472.000000
2593,844812.000000
2594,1670728.000000
2595,608727.000000
2596,601523.000000
2597,1199192.000000
2598,1609112.000000
2599,1617690.000000
2600,496567.000000
2601,792294.000000
2602,1868110.000000
2603,1002206.000000
2604,734715.000000
2605,1365524.000000
2606,1133541.000000
2607,636228.000000
2608,555505.000000
2609,672351.000000
2610,2434461.000000
2611,1219615.000000
2612,1358590.000000
2613,1380842.000000
2614,1478884.000000
2615,980727.000000
2616,730831.000000
2617,1349037.000000
2618,352978.000000
2619,1122043.000000
2620,653018.000000
2621,816016.000000
2622,367728.000000
2623,716584.000000
2624,724834.000000
2625,1611775.000000
2626,890274.000000
2627,1362901.000000
2628,1259581.000000
2629,1346207.000000
2630,1034825.000000
2631,1056273.000000
2632,1256311.000000
2633,1984420.000000
2634,1520165.000000
2635,1045887.000000
2636,815252.000000
2637,891292.000000
2638,1134162.000000
2639,457427.000000
2640,940985.000000
2641,346464.000000
2642,958586.000000
2643,2705383.000000
2644,922954.000000
2645,1394852.000000
2646,1158461.000000
2647,588186.000000
2648,681972.000000
2649,384176.000000
2650,2011636.000000
2651,806836.000000
2652,557196.000000
2653,922147.000000
2654,1829143.000000
2655,1333604.000000
2656,713457.000000
2657,754784.000000
2658,1652743.000000
2659,1536079.000000
2660,2431390.000000
2661,1277897.000000
2662,853936.000000
2663,1469972.000000
2664,380784.000000
2665,1177764.000000
2666,2249386.000000
2667,685563.000000
2668,2116020.000000
2669,397514.000000
2670,922721.000000
2671,950741.000000
2672,1295071.000000
2673,425211.000000
2674,1015482.000000
2675,1448485.000000
2676,516813.000000
2677,689362.000000
2678,1213294.000000
2679,637930.000000
2680,1017238.000000
2681,1041251.000000
2682,418558.000000
2683,2004195.000000
2684,1404556.000000
2685,1173830.000000
2686,736105.000000
2687,569637.000000
2688,664816.000000
2689,890493.000000
2690,940571.000000
2691,1127998.000000
2692,969700.000000
2693,1004004.000000
2694,916107.000000
2695,1573267.000000
2696,856802.000000
2697,1678715.000000
2698,1930686.000000
2699,2668003.000000
2700,586874.000000
2701,1876309.000000
2702,1091066.000000
2703,376511.000000
2704,672910.000000
2705,486120.000000
2706,1199452.000000
2707,1145347.000000
2708,1511191.000000
2709,873007.000000
2710,2077578.000000
2711,970198.000000
2712,3803263.000000
2713,2633270.000000
2714,1430357.000000
2715,910165.000000
2716,1435368.000000
2717,1376058.000000
2718,638757.000000
2719,554817.000000
2720,1344543.000000
2721,1645494.000000
2722,1078038.000000
2723,3230946.000000
2724,2365725.000000
2725,1254256.000000
2726,561705.000000
2727,617960.000000
2728,1003806.000000
2729,1099523.000000
2730,1142331.000000
2731,987570.000000
2732,1228843.000000
2733,1177386.000000
2734,590769.000000
2735,1409660.000000
2736,1427890.000000
2737,1052083.000000
2738,730780.000000
2739,635166.000000
2740,652394.000000
2741,825729.000000
2742,2457101.000000
2743,807100.000000
2744,563493.000000
2745,2401689.000000
2746,1841300.000000
2747,1223869.000000
2748,668528.000000
2749,1210695.000000
2750,603019.000000
2751,541410.000000
2752,706944.000000
2753,1176742.000000
2754,944840.000000
2755,1199264.000000
2756,1072246.000000
2757,615633.000000
2758,1778937.000000
2759,1201431.000000
2760,463788.000000
2761,1384904.000000
2762,930486.000000
2763,1795599.000000
2764,1002834.000000
2765,544946.000000
2766,1062883.000000
2767,2612637.000000
2768,1145855.000000
2769,1251594.000000
2770,1094048.000000
2771,834820.000000
2772,487879.000000
2773,551041.000000
2774,1348991.000000
2775,678125.000000
2776,1728945.000000
2777,665259.000000
2778,401729.000000
2779,1169805.000000
2780,1401359.000000
2781,1092332.000000
2782,1221853.000000
2783,1649166.000000
2784,530018.000000
2785,728943.000000
2786,2025442.000000
2787,496395.000000
2788,1325631.000000
2789,696840.000000
2790,1410300.000000
2791,1064371.000000
2792,630079.000000
2793,1826006.000000
2794,362594.000000
2795,608993.000000
2796,1789964.000000
2797,1150967.000000
2798,943086.000000
2799,553739.000000
2800,1239066.000000
2801,491624.000000
2802,1477722.000000
2803,1460108.000000
2804,451036.000000
2805,1991544.000000
2806,1652081.000000
2807,1312167.000000
2808,656060.000000
2809,311627.000000
2810,546377.000000
2811,514049.000000
2812,1124376.000000
2813,1189127.000000
2814,456578.000000
2815,1189373.000000
2816,946533.000000
2817,1102052.000000
2818,1473038.000000
2819,320192.000000
2820,656790.000000
2821,954598.000000
2822,1208533.000000
2823,687560.000000
2824,776249.000000
2825,889652.000000
2826,812186.000000
2827,990478.000000
2828,3273519.000000
2829,484779.000000
2830,958956.000000
2831,646753.000000
2832,658770.000000
2833,831061.000000
2834,1058421.000000
2835,2087875.000000
2836,647245.000000
2837,1752688.000000
2838,798172.000000
2839,611934.000000
2840,1127496.000000
2841,1841477.000000
2842,1560110.000000
2843,1655689.000000
2844,422768.000000
2845,534854.000000
2846,2264274.000000
2847,1165164.000000
2848,508828.000000
2849,1257685.000000
2850,1592692.000000
2851,669681.000000
2852,1107004.000000
2853,517166.000000
2854,391285.000000
2855,2173092.000000
2856,1799978.000000
2857,984080.000000
2858,627677.000000
2859,1652549.000000
2860,646179.000000
2861,1774008.000000
2862,1271640.000000
2863,2732458.000000
2864,542203.000000
2865,542026.000000
2866,487188.000000
2867,1303171.000000
2868,605142.000000
2869,1397857.000000
2870,815538.000000
2871,828574.000000
2872,1630348.000000
2873,1842726.000000
2874,1060070.000000
2875,1057484.000000
2876,1596660.000000
2877,1726713.000000
2878,1409604.000000
2879,409814.000000
2880,803655.000000
2881,924275.000000
2882,442995.000000
2883,784170.000000
2884,1207064.000000
2885,690944.000000
2886,1659861.000000
2887,613906.000000
2888,664768.000000
2889,432932.000000
2890,710418.000000
2891,1337095.000000
2892,698662.000000
2893,733917.000000
2894,1208020.000000
2895,2015777.000000
2896,1470503.000000
2897,461493.000000
2898,1206185.000000
2899,776309.000000
2900,868959.000000
2901,1739868.000000
2902,460350.000000
2903,1036388.000000
2904,1630592.000000
2905,614164.000000
2906,552799.000000
2907,1046665.000000
2908,705470.000000
2909,1126109.000000
2910,1140384.000000
2911,2731022.000000
2912,566341.000000
2913,437820.000000
2914,1175070.000000
2915,1368217.000000
2916,1680688.000000
2917,885535.000000
2918,668100.000000
2919,684553.000000
2920,1040961.000000
2921,719107.000000
2922,849784.000000
2923,425282.000000
2924,832627.000000
2925,427561.000000
2926,1158561.000000
2927,823667.000000
2928,583237.000000
2929,794143.000000
2930,1281781.000000
2931,743476.000000
2932,1789700.000000
2933,1251221.000000
2934,912350.000000
2935,654615.000000
2936,402243.000000
2937,462378.000000
2938,1067467.000000
2939,1291648.000000
2940,1851467.000000
2941,2039058.000000
2942,871287.000000
2943,818931.000000
2944,958870.000000
2945,1438823.000000
2946,1294120.000000
2947,477679.000000
2948,670219.000000
2949,743544.000000
2950,935314.000000
2951,1101104.000000
2952,2245934.000000
2953,897239.000000
2954,728772.000000
2955,520493.000000
2956,1031223.000000
2957,455376.000000
2958,1316274.000000
2959,657429.000000
2960,1087486.000000
2961,651702.000000
2962,593366.000000
2963,836642.000000
2964,1007410.000000
2965,760658.000000
2966,908027.000000
2967,473775.000000
2968,1241016.000000
2969,948684.000000
2970,860060.000000
2971,653214.000000
2972,1081671.000000
2973,1126782.000000
2974,450562.000000
2975,1009150.000000
2976,1359702.000000
2977,741048.000000
2978,516302.000000
2979,1542700.000000
2980,1429545.000000
2981,2041397.000000
2982,1709872.000000
2983,528323.000000
2984,449704.000000
2985,918578.000000
2986,692148.000000
2987,441754.000000
2988,1175241.000000
2989,1484179.000000
2990,1564683.000000
2991,1381149.000000
2992,402975.000000
2993,640642.000000
2994,1754209.000000
2995,1243378.000000
2996,702109.000000
2997,1312185.000000
2998,926822.000000
2999,469661.000000
3000,2171695.000000
3001,1134679.000000
3002,1126209.000000
3003,707515.000000
3004,2066186.000000
3005,956798.000000
3006,1617988.000000
3007,789984.000000
3008,1755895.000000
3009,492142.000000
3010,559026.000000
3011,1095317.000000
3012,646271.000000
3013,1319152.000000
3014,770921.000000
3015,470318.000000
3016,1135045.000000
3017,815278.000000
3018,392956.000000
3019,1103668.000000
3020,767527.000000
3021,914808.000000
3022,498854.000000
3023,614185.000000
3024,480504.000000
3025,1376214.000000
3026,855764.000000
3027,1625824.000000
3028,3669912.000000
3029,685286.000000
3030,761655.000000
3031,1748530.000000
3032,730458.000000
3033,1314870.000000
3034,1441880.000000
3035,379442.000000
3036,684699.000000
3037,857990.000000
3038,2148720.000000
3039,1497503.000000
3040,511224.000000
3041,2077677.000000
3042,1011821.000000
3043,682354.000000
3044,549551.000000
3045,1000546.000000
3046,1099977.000000
3047,826662.000000
3048,892277.000000
3049,1433433.000000
3050,496986.000000
3051,1055036.000000
3052,575266.000000
3053,794175.000000
3054,578366.000000
3055,458374.000000
3056,1802378.000000
3057,1261984.000000
3058,1505404.000000
3059,825520.000000
3060,850698.000000
3061,864764.000000
3062,315478.000000
3063,851162.000000
3064,509648.000000
3065,2238405.000000
3066,794218.000000
